,Latitude,Longitude,Type
547,41.98646,-87.794225,Spray
548,41.98646,-87.794225,Spray
549,41.98646,-87.794225,Spray
550,41.98646,-87.794225,Spray
551,41.98646,-87.794225,Spray
552,41.98646,-87.794225,Spray
553,41.98646,-87.794225,Spray
554,41.98646,-87.794225,Spray
555,41.98646,-87.794225,Spray
556,41.98646,-87.794225,Spray
557,41.98646,-87.794225,Spray
558,41.98646,-87.794225,Spray
559,41.98646,-87.794225,Spray
560,41.98646,-87.794225,Spray
561,41.98646,-87.794225,Spray
562,41.98646,-87.794225,Spray
563,41.98646,-87.794225,Spray
564,41.98646,-87.794225,Spray
565,41.98646,-87.794225,Spray
566,41.98646,-87.794225,Spray
567,41.98646,-87.794225,Spray
568,41.98646,-87.794225,Spray
569,41.98646,-87.794225,Spray
570,41.98646,-87.794225,Spray
571,41.98646,-87.794225,Spray
572,41.98646,-87.794225,Spray
573,41.98646,-87.794225,Spray
574,41.98646,-87.794225,Spray
575,41.98646,-87.794225,Spray
576,41.98646,-87.794225,Spray
577,41.98646,-87.794225,Spray
578,41.98646,-87.794225,Spray
579,41.98646,-87.794225,Spray
580,41.98646,-87.794225,Spray
581,41.98646,-87.794225,Spray
582,41.98646,-87.794225,Spray
583,41.98646,-87.794225,Spray
584,41.98646,-87.794225,Spray
585,41.98646,-87.794225,Spray
586,41.98646,-87.794225,Spray
587,41.98646,-87.794225,Spray
588,41.98646,-87.794225,Spray
589,41.98646,-87.794225,Spray
590,41.98646,-87.794225,Spray
591,41.98646,-87.794225,Spray
592,41.98646,-87.794225,Spray
593,41.98646,-87.794225,Spray
594,41.98646,-87.794225,Spray
595,41.98646,-87.794225,Spray
596,41.98646,-87.794225,Spray
597,41.98646,-87.794225,Spray
598,41.98646,-87.794225,Spray
599,41.98646,-87.794225,Spray
600,41.98646,-87.794225,Spray
601,41.98646,-87.794225,Spray
602,41.98646,-87.794225,Spray
603,41.98646,-87.794225,Spray
604,41.98646,-87.794225,Spray
605,41.98646,-87.794225,Spray
606,41.98646,-87.794225,Spray
607,41.98646,-87.794225,Spray
608,41.98646,-87.794225,Spray
609,41.98646,-87.794225,Spray
610,41.98646,-87.794225,Spray
611,41.98646,-87.794225,Spray
612,41.98646,-87.794225,Spray
613,41.98646,-87.794225,Spray
614,41.98646,-87.794225,Spray
615,41.98646,-87.794225,Spray
616,41.98646,-87.794225,Spray
617,41.98646,-87.794225,Spray
618,41.98646,-87.794225,Spray
619,41.98646,-87.794225,Spray
620,41.98646,-87.794225,Spray
621,41.98646,-87.794225,Spray
622,41.98646,-87.794225,Spray
623,41.98646,-87.794225,Spray
624,41.98646,-87.794225,Spray
625,41.98646,-87.794225,Spray
626,41.98646,-87.794225,Spray
627,41.98646,-87.794225,Spray
628,41.98646,-87.794225,Spray
629,41.98646,-87.794225,Spray
630,41.98646,-87.794225,Spray
631,41.98646,-87.794225,Spray
632,41.98646,-87.794225,Spray
633,41.98646,-87.794225,Spray
634,41.98646,-87.794225,Spray
635,41.98646,-87.794225,Spray
636,41.98646,-87.794225,Spray
637,41.98646,-87.794225,Spray
638,41.98646,-87.794225,Spray
639,41.98646,-87.794225,Spray
640,41.98646,-87.794225,Spray
641,41.98646,-87.794225,Spray
642,41.98646,-87.794225,Spray
643,41.98646,-87.794225,Spray
644,41.98646,-87.794225,Spray
645,41.98646,-87.794225,Spray
646,41.98646,-87.794225,Spray
647,41.98646,-87.794225,Spray
648,41.98646,-87.794225,Spray
649,41.98646,-87.794225,Spray
650,41.98646,-87.794225,Spray
651,41.98646,-87.794225,Spray
652,41.98646,-87.794225,Spray
653,41.98646,-87.794225,Spray
654,41.98646,-87.794225,Spray
655,41.98646,-87.794225,Spray
656,41.98646,-87.794225,Spray
657,41.98646,-87.794225,Spray
658,41.98646,-87.794225,Spray
659,41.98646,-87.794225,Spray
660,41.98646,-87.794225,Spray
661,41.98646,-87.794225,Spray
662,41.98646,-87.794225,Spray
663,41.98646,-87.794225,Spray
664,41.98646,-87.794225,Spray
665,41.98646,-87.794225,Spray
666,41.98646,-87.794225,Spray
667,41.98646,-87.794225,Spray
668,41.98646,-87.794225,Spray
669,41.98646,-87.794225,Spray
670,41.98646,-87.794225,Spray
671,41.98646,-87.794225,Spray
672,41.98646,-87.794225,Spray
673,41.98646,-87.794225,Spray
674,41.98646,-87.794225,Spray
675,41.98646,-87.794225,Spray
676,41.98646,-87.794225,Spray
677,41.98646,-87.794225,Spray
678,41.98646,-87.794225,Spray
679,41.98646,-87.794225,Spray
680,41.98646,-87.794225,Spray
681,41.98646,-87.794225,Spray
682,41.98646,-87.794225,Spray
683,41.98646,-87.794225,Spray
684,41.98646,-87.794225,Spray
685,41.98646,-87.794225,Spray
686,41.98646,-87.794225,Spray
687,41.98646,-87.794225,Spray
688,41.98646,-87.794225,Spray
689,41.98646,-87.794225,Spray
690,41.98646,-87.794225,Spray
691,41.98646,-87.794225,Spray
692,41.98646,-87.794225,Spray
693,41.98646,-87.794225,Spray
694,41.98646,-87.794225,Spray
695,41.98646,-87.794225,Spray
696,41.98646,-87.794225,Spray
697,41.98646,-87.794225,Spray
698,41.98646,-87.794225,Spray
699,41.98646,-87.794225,Spray
700,41.98646,-87.794225,Spray
701,41.98646,-87.794225,Spray
702,41.98646,-87.794225,Spray
703,41.98646,-87.794225,Spray
704,41.98646,-87.794225,Spray
705,41.98646,-87.794225,Spray
706,41.98646,-87.794225,Spray
707,41.98646,-87.794225,Spray
708,41.98646,-87.794225,Spray
709,41.98646,-87.794225,Spray
710,41.98646,-87.794225,Spray
711,41.98646,-87.794225,Spray
712,41.98646,-87.794225,Spray
713,41.98646,-87.794225,Spray
714,41.98646,-87.794225,Spray
715,41.98646,-87.794225,Spray
716,41.98646,-87.794225,Spray
717,41.98646,-87.794225,Spray
718,41.98646,-87.794225,Spray
719,41.98646,-87.794225,Spray
720,41.98646,-87.794225,Spray
721,41.98646,-87.794225,Spray
722,41.98646,-87.794225,Spray
723,41.98646,-87.794225,Spray
724,41.98646,-87.794225,Spray
725,41.98646,-87.794225,Spray
726,41.98646,-87.794225,Spray
727,41.98646,-87.794225,Spray
728,41.98646,-87.794225,Spray
729,41.98646,-87.794225,Spray
730,41.98646,-87.794225,Spray
731,41.98646,-87.794225,Spray
732,41.98646,-87.794225,Spray
733,41.98646,-87.794225,Spray
734,41.98646,-87.794225,Spray
735,41.98646,-87.794225,Spray
736,41.98646,-87.794225,Spray
737,41.98646,-87.794225,Spray
738,41.98646,-87.794225,Spray
739,41.98646,-87.794225,Spray
740,41.98646,-87.794225,Spray
741,41.98646,-87.794225,Spray
742,41.98646,-87.794225,Spray
743,41.98646,-87.794225,Spray
744,41.98646,-87.794225,Spray
745,41.98646,-87.794225,Spray
746,41.98646,-87.794225,Spray
747,41.98646,-87.794225,Spray
748,41.98646,-87.794225,Spray
749,41.98646,-87.794225,Spray
750,41.98646,-87.794225,Spray
751,41.98646,-87.794225,Spray
752,41.98646,-87.794225,Spray
753,41.98646,-87.794225,Spray
754,41.98646,-87.794225,Spray
755,41.98646,-87.794225,Spray
756,41.98646,-87.794225,Spray
757,41.98646,-87.794225,Spray
758,41.98646,-87.794225,Spray
759,41.98646,-87.794225,Spray
760,41.98646,-87.794225,Spray
761,41.98646,-87.794225,Spray
762,41.98646,-87.794225,Spray
763,41.98646,-87.794225,Spray
764,41.98646,-87.794225,Spray
765,41.98646,-87.794225,Spray
766,41.98646,-87.794225,Spray
767,41.98646,-87.794225,Spray
768,41.98646,-87.794225,Spray
769,41.98646,-87.794225,Spray
770,41.98646,-87.794225,Spray
771,41.98646,-87.794225,Spray
772,41.98646,-87.794225,Spray
773,41.98646,-87.794225,Spray
774,41.98646,-87.794225,Spray
775,41.98646,-87.794225,Spray
776,41.98646,-87.794225,Spray
777,41.98646,-87.794225,Spray
778,41.98646,-87.794225,Spray
779,41.98646,-87.794225,Spray
780,41.98646,-87.794225,Spray
781,41.98646,-87.794225,Spray
782,41.98646,-87.794225,Spray
783,41.98646,-87.794225,Spray
784,41.98646,-87.794225,Spray
785,41.98646,-87.794225,Spray
786,41.98646,-87.794225,Spray
787,41.98646,-87.794225,Spray
788,41.98646,-87.794225,Spray
789,41.98646,-87.794225,Spray
790,41.98646,-87.794225,Spray
791,41.98646,-87.794225,Spray
792,41.98646,-87.794225,Spray
793,41.98646,-87.794225,Spray
794,41.98646,-87.794225,Spray
795,41.98646,-87.794225,Spray
796,41.98646,-87.794225,Spray
797,41.98646,-87.794225,Spray
798,41.98646,-87.794225,Spray
799,41.98646,-87.794225,Spray
800,41.98646,-87.794225,Spray
801,41.98646,-87.794225,Spray
802,41.98646,-87.794225,Spray
803,41.98646,-87.794225,Spray
804,41.98646,-87.794225,Spray
805,41.98646,-87.794225,Spray
806,41.98646,-87.794225,Spray
807,41.98646,-87.794225,Spray
808,41.98646,-87.794225,Spray
809,41.98646,-87.794225,Spray
810,41.98646,-87.794225,Spray
811,41.98646,-87.794225,Spray
812,41.98646,-87.794225,Spray
813,41.98646,-87.794225,Spray
814,41.98646,-87.794225,Spray
815,41.98646,-87.794225,Spray
816,41.98646,-87.794225,Spray
817,41.98646,-87.794225,Spray
818,41.98646,-87.794225,Spray
819,41.98646,-87.794225,Spray
820,41.98646,-87.794225,Spray
821,41.98646,-87.794225,Spray
822,41.98646,-87.794225,Spray
823,41.98646,-87.794225,Spray
824,41.98646,-87.794225,Spray
825,41.98646,-87.794225,Spray
826,41.98646,-87.794225,Spray
827,41.98646,-87.794225,Spray
828,41.98646,-87.794225,Spray
829,41.98646,-87.794225,Spray
830,41.98646,-87.794225,Spray
831,41.98646,-87.794225,Spray
832,41.98646,-87.794225,Spray
833,41.98646,-87.794225,Spray
834,41.98646,-87.794225,Spray
835,41.98646,-87.794225,Spray
836,41.98646,-87.794225,Spray
837,41.98646,-87.794225,Spray
838,41.98646,-87.794225,Spray
839,41.98646,-87.794225,Spray
840,41.98646,-87.794225,Spray
841,41.98646,-87.794225,Spray
842,41.98646,-87.794225,Spray
843,41.98646,-87.794225,Spray
844,41.98646,-87.794225,Spray
845,41.98646,-87.794225,Spray
846,41.98646,-87.794225,Spray
847,41.98646,-87.794225,Spray
848,41.98646,-87.794225,Spray
849,41.98646,-87.794225,Spray
850,41.98646,-87.794225,Spray
851,41.98646,-87.794225,Spray
852,41.98646,-87.794225,Spray
853,41.98646,-87.794225,Spray
854,41.98646,-87.794225,Spray
855,41.98646,-87.794225,Spray
856,41.98646,-87.794225,Spray
857,41.98646,-87.794225,Spray
858,41.98646,-87.794225,Spray
859,41.98646,-87.794225,Spray
860,41.98646,-87.794225,Spray
861,41.98646,-87.794225,Spray
862,41.98646,-87.794225,Spray
863,41.98646,-87.794225,Spray
864,41.98646,-87.794225,Spray
865,41.98646,-87.794225,Spray
866,41.98646,-87.794225,Spray
867,41.98646,-87.794225,Spray
868,41.98646,-87.794225,Spray
869,41.98646,-87.794225,Spray
870,41.98646,-87.794225,Spray
871,41.98646,-87.794225,Spray
872,41.98646,-87.794225,Spray
873,41.98646,-87.794225,Spray
874,41.98646,-87.794225,Spray
875,41.98646,-87.794225,Spray
876,41.98646,-87.794225,Spray
877,41.98646,-87.794225,Spray
878,41.98646,-87.794225,Spray
879,41.98646,-87.794225,Spray
880,41.98646,-87.794225,Spray
881,41.98646,-87.794225,Spray
882,41.98646,-87.794225,Spray
883,41.98646,-87.794225,Spray
884,41.98646,-87.794225,Spray
885,41.98646,-87.794225,Spray
886,41.98646,-87.794225,Spray
887,41.98646,-87.794225,Spray
888,41.98646,-87.794225,Spray
889,41.98646,-87.794225,Spray
890,41.98646,-87.794225,Spray
891,41.98646,-87.794225,Spray
892,41.98646,-87.794225,Spray
893,41.98646,-87.794225,Spray
894,41.98646,-87.794225,Spray
895,41.98646,-87.794225,Spray
896,41.98646,-87.794225,Spray
897,41.98646,-87.794225,Spray
898,41.98646,-87.794225,Spray
899,41.98646,-87.794225,Spray
900,41.98646,-87.794225,Spray
901,41.98646,-87.794225,Spray
902,41.98646,-87.794225,Spray
903,41.98646,-87.794225,Spray
904,41.98646,-87.794225,Spray
905,41.98646,-87.794225,Spray
906,41.98646,-87.794225,Spray
907,41.98646,-87.794225,Spray
908,41.98646,-87.794225,Spray
909,41.98646,-87.794225,Spray
910,41.98646,-87.794225,Spray
911,41.98646,-87.794225,Spray
912,41.98646,-87.794225,Spray
913,41.98646,-87.794225,Spray
914,41.98646,-87.794225,Spray
915,41.98646,-87.794225,Spray
916,41.98646,-87.794225,Spray
917,41.98646,-87.794225,Spray
918,41.98646,-87.794225,Spray
919,41.98646,-87.794225,Spray
920,41.98646,-87.794225,Spray
921,41.98646,-87.794225,Spray
922,41.98646,-87.794225,Spray
923,41.98646,-87.794225,Spray
924,41.98646,-87.794225,Spray
925,41.98646,-87.794225,Spray
926,41.98646,-87.794225,Spray
927,41.98646,-87.794225,Spray
928,41.98646,-87.794225,Spray
929,41.98646,-87.794225,Spray
930,41.98646,-87.794225,Spray
931,41.98646,-87.794225,Spray
932,41.98646,-87.794225,Spray
933,41.98646,-87.794225,Spray
934,41.98646,-87.794225,Spray
935,41.98646,-87.794225,Spray
936,41.98646,-87.794225,Spray
937,41.98646,-87.794225,Spray
938,41.98646,-87.794225,Spray
939,41.98646,-87.794225,Spray
940,41.98646,-87.794225,Spray
941,41.98646,-87.794225,Spray
942,41.98646,-87.794225,Spray
943,41.98646,-87.794225,Spray
944,41.98646,-87.794225,Spray
945,41.98646,-87.794225,Spray
946,41.98646,-87.794225,Spray
947,41.98646,-87.794225,Spray
948,41.98646,-87.794225,Spray
949,41.98646,-87.794225,Spray
950,41.98646,-87.794225,Spray
951,41.98646,-87.794225,Spray
952,41.98646,-87.794225,Spray
953,41.98646,-87.794225,Spray
954,41.98646,-87.794225,Spray
955,41.98646,-87.794225,Spray
956,41.98646,-87.794225,Spray
957,41.98646,-87.794225,Spray
958,41.98646,-87.794225,Spray
959,41.98646,-87.794225,Spray
960,41.98646,-87.794225,Spray
961,41.98646,-87.794225,Spray
962,41.98646,-87.794225,Spray
963,41.98646,-87.794225,Spray
964,41.98646,-87.794225,Spray
965,41.98646,-87.794225,Spray
966,41.98646,-87.794225,Spray
967,41.98646,-87.794225,Spray
968,41.98646,-87.794225,Spray
969,41.98646,-87.794225,Spray
970,41.98646,-87.794225,Spray
971,41.98646,-87.794225,Spray
972,41.98646,-87.794225,Spray
973,41.98646,-87.794225,Spray
974,41.98646,-87.794225,Spray
975,41.98646,-87.794225,Spray
976,41.98646,-87.794225,Spray
977,41.98646,-87.794225,Spray
978,41.98646,-87.794225,Spray
979,41.98646,-87.794225,Spray
980,41.98646,-87.794225,Spray
981,41.98646,-87.794225,Spray
982,41.98646,-87.794225,Spray
983,41.98646,-87.794225,Spray
984,41.98646,-87.794225,Spray
985,41.98646,-87.794225,Spray
986,41.98646,-87.794225,Spray
987,41.98646,-87.794225,Spray
988,41.98646,-87.794225,Spray
989,41.98646,-87.794225,Spray
990,41.98646,-87.794225,Spray
991,41.98646,-87.794225,Spray
992,41.98646,-87.794225,Spray
993,41.98646,-87.794225,Spray
994,41.98646,-87.794225,Spray
995,41.98646,-87.794225,Spray
996,41.98646,-87.794225,Spray
997,41.98646,-87.794225,Spray
998,41.98646,-87.794225,Spray
999,41.98646,-87.794225,Spray
1000,41.98646,-87.794225,Spray
1001,41.98646,-87.794225,Spray
1002,41.98646,-87.794225,Spray
1003,41.98646,-87.794225,Spray
1004,41.98646,-87.794225,Spray
1005,41.98646,-87.794225,Spray
1006,41.98646,-87.794225,Spray
1007,41.98646,-87.794225,Spray
1008,41.98646,-87.794225,Spray
1009,41.98646,-87.794225,Spray
1010,41.98646,-87.794225,Spray
1011,41.98646,-87.794225,Spray
1012,41.98646,-87.794225,Spray
1013,41.98646,-87.794225,Spray
1014,41.98646,-87.794225,Spray
1015,41.98646,-87.794225,Spray
1016,41.98646,-87.794225,Spray
1017,41.98646,-87.794225,Spray
1018,41.98646,-87.794225,Spray
1019,41.98646,-87.794225,Spray
1020,41.98646,-87.794225,Spray
1021,41.98646,-87.794225,Spray
1022,41.98646,-87.794225,Spray
1023,41.98646,-87.794225,Spray
1024,41.98646,-87.794225,Spray
1025,41.98646,-87.794225,Spray
1026,41.98646,-87.794225,Spray
1027,41.98646,-87.794225,Spray
1028,41.98646,-87.794225,Spray
1029,41.98646,-87.794225,Spray
1030,41.9870919624698,-87.79428619307751,Spray
1031,41.9876199874236,-87.7943821976146,Spray
1032,41.988004005571796,-87.79457420668871,Spray
1033,41.988292019183,-87.7954862497908,Spray
1034,41.9881000101089,-87.79601427474459,Spray
1035,41.9863719284418,-87.7948622202999,Spray
1036,41.98622792163621,-87.7955822543278,Spray
1037,41.9848358558489,-87.7939981794664,Spray
1038,41.9848358558489,-87.79467021122579,Spray
1039,41.9848838581174,-87.7951982361796,Spray
1040,41.982819760570706,-87.79318214090141,Spray
1041,41.9827717583022,-87.7939501771978,Spray
1042,41.9827717583022,-87.7950062271055,Spray
1043,41.9834437900616,-87.79524623844809,Spray
1044,41.9840678195524,-87.7954382475222,Spray
1045,41.984595844506295,-87.79553425205928,Spray
1046,41.9849798626545,-87.7956302565963,Spray
1047,41.9867079443215,-87.79611027928159,Spray
1048,41.9875239828865,-87.79630228835569,Spray
1049,41.988820044136794,-87.7966383042354,Spray
1050,41.9894440736277,-87.7968303133096,Spray
1051,41.9900681031186,-87.79697432011508,Spray
1052,41.9882440169145,-87.79702232238371,Spray
1053,41.9881960146459,-87.79774235641159,Spray
1054,41.9881960146459,-87.7983663859025,Spray
1055,41.9881960146459,-87.79894241312479,Spray
1056,41.9881960146459,-87.79942243581009,Spray
1057,41.9863719284418,-87.7964942974299,Spray
1058,41.9863719284418,-87.79731033599491,Spray
1059,41.9863719284418,-87.79803037002279,Spray
1060,41.9864199307104,-87.7985583949766,Spray
1061,41.986611939784495,-87.7992784290045,Spray
1062,41.9867079443215,-87.7997584516898,Spray
1063,41.9868999533956,-87.80023847437509,Spray
1064,41.9849798626545,-87.79630228835569,Spray
1065,41.985027864923,-87.7971663291893,Spray
1066,41.985027864923,-87.79769435414309,Spray
1067,41.9850758671915,-87.79827038136541,Spray
1068,41.9850758671915,-87.79894241312479,Spray
1069,41.985123869460104,-87.79966244715281,Spray
1070,41.9856518944139,-87.79755034733749,Spray
1071,41.9844518377007,-87.797598349606,Spray
1072,41.983827808209796,-87.797598349606,Spray
1073,41.983395787793,-87.7976463518745,Spray
1074,41.9827717583022,-87.79755034733749,Spray
1075,41.9827717583022,-87.7967343087725,Spray
1076,41.982819760570706,-87.79601427474459,Spray
1077,41.982819760570706,-87.7953902452537,Spray
1078,41.983539794598606,-87.79827038136541,Spray
1079,41.983731803672704,-87.79923042673599,Spray
1080,41.983875810478295,-87.79990245849541,Spray
1081,41.983971815015394,-87.8005744902548,Spray
1082,41.9840678195524,-87.80110251520858,Spray
1083,41.9843558331636,-87.80172654469949,Spray
1084,41.984595844506295,-87.8022545696533,Spray
1085,41.9847878535804,-87.80259058553301,Spray
1086,41.984931860386,-87.8029266014127,Spray
1087,41.9852198739971,-87.80355063090359,Spray
1088,41.9853638808027,-87.8003344789122,Spray
1089,41.98555588987679,-87.800862503866,Spray
1090,41.9857478989509,-87.80119851974571,Spray
1091,41.985843903488,-87.8015825378939,Spray
1092,41.9859879102936,-87.79894241312479,Spray
1093,41.98555588987679,-87.7993744335416,Spray
1094,41.9844038354321,-87.80047848571779,Spray
1095,41.983731803672704,-87.8012465220142,Spray
1096,41.983587796867106,-87.80191855377359,Spray
1097,41.983875810478295,-87.8027345923386,Spray
1098,41.984115821821,-87.8032626172924,Spray
1099,41.9843078308951,-87.80355063090359,Spray
1100,41.9845478422377,-87.8039826513204,Spray
1101,41.9847398513118,-87.80436666946859,Spray
1102,41.984931860386,-87.8049426966909,Spray
1103,41.9852678762657,-87.80571073298741,Spray
1104,41.9855078876083,-87.8061427534042,Spray
1105,41.9856518944139,-87.8064787692839,Spray
1106,41.985795901219504,-87.806766782895,Spray
1107,41.9856518944139,-87.80407865585741,Spray
1108,41.9859879102936,-87.80465468307979,Spray
1109,41.9863239261733,-87.80503870122801,Spray
1110,41.986563937515896,-87.8053747171077,Spray
1111,41.9871399647383,-87.8055187239133,Spray
